0,0.07
1494,0.5
2936,0.071
4379,0.2
5821,0.071
7263,0.35
8532,0.5
8537,0.07
9978,0.1
11423,0.07
12866,0.25
14308,0.07
15749,0.82
17191,0.07
18631,1
20073,0.82
21514,1
22954,1.2
24396,0.82
25837,0.3
27279,0.82
27528,1.2
27535,0.07
28979,0.1
30420,0.07
31863,0.1
33303,0.07
34746,0.08
36189,0.098
37632,0.07
39073,0.1
40513,0.07
41954,0.1
43395,0.07
44838,0.1
46279,0.07
47724,0.1
49165,0.07
50606,0.07
52049,0.1
53490,0.07
54933,0.1
56375,0.07
57818,0.079
59259,0.07
60702,0.079
62143,0.07
63585,0.1
65027,0.07
66469,0.1
67912,0.07
69357,0.072
70801,0.07
72241,0.072
73685,0.07
75128,0.1
76571,0.07
78016,0.1
79458,0.07
80898,0.1
82340,0.07
83781,0.081
85223,0.07
86664,0.081
88107,0.07
95318,0.099
96760,0.07
98203,0.1
99648,0.07
101089,0.1
102533,0.07
103977,0.1
105419,0.07
106861,0.088
108306,0.07
109751,0.088
111194,0.07
112635,0.081
114078,0.07
115519,0.081
115553,0.07
115559,0.076
115579,0.07
115586,0.08
115612,0.07
115626,0.085
115632,0.07
115670,0.1
117110,0.07
118553,0.1
119994,0.07
121435,0.1
122877,0.07
124024,0.081
124032,0.07
124302,0.081
124309,0.07
125751,0.1
127192,0.07
128636,0.1
130077,0.07
131519,0.1
132962,0.07
134405,0.1
135849,0.07
137290,0.087
138732,0.07
140173,0.09
141613,0.07
143056,0.077
144499,0.07
145941,0.1
146327,0.07
146336,0.1
147778,0.07
149221,0.082
150662,0.07
152104,0.1
153546,0.07
154988,0.1
156428,0.07
157869,0.09
159310,0.07
160752,0.1
162196,0.07
163118,0.081
163126,0.07
163175,0.081
163183,0.07
164625,0.1
164794,0.07
164806,0.1
164881,0.07
164892,0.1
164900,0.07
164907,0.1
165745,0.07
165752,0.1
167195,0.07
167765,0.1
167773,0.07
167781,0.1
167797,0.07
167804,0.1
169247,0.07
170171,0.088
170179,0.07
171623,0.073
173065,0.071
174505,0.105
175946,0.12
177386,0.07
178828,0.2
180269,0.25
181770,0.2
183211,0.07
184654,0.25
186096,0.07
187540,0.68
188983,0.35
190424,0.7
191864,0.07
193305,0.25
194746,0.07
196189,0.25
197574,0.07
197587,0.105
197642,0.07
197652,0.076
197660,0.07
197669,0.1
197678,0.07
197687,0.1
197697,0.07
197706,0.105
197714,0.07
197724,0.12
199168,0.07
200611,0.1
200688,0.07
200693,0.1
200707,0.07
200712,0.1
200730,0.077
202171,0.07
203614,0.077
204593,0.07
204599,0.1
204654,0.07
204662,0.1
204743,0.07
204754,0.1
204838,0.07
204845,0.1
204933,0.07
204940,0.084
204995,0.07
205006,0.1
205017,0.07
205024,0.1
205035,0.07
205046,0.1
205053,0.07
205061,0.1
205068,0.07
205087,0.1
205101,0.07
205112,0.1
205163,0.07
205171,0.1
205178,0.07
205185,0.078
205222,0.07
205230,0.078
205241,0.07
205263,0.088
205274,0.07
205282,0.1
205290,0.07
205297,0.1
205304,0.07
205334,0.1
205349,0.07
205372,0.1
205395,0.07
205414,0.1
205422,0.07
205429,0.1
205437,0.07
205445,0.1
205464,0.07
205471,0.1
205483,0.07
205517,0.1
205563,0.07
205605,0.1
205613,0.07
205644,0.076
205671,0.07
205895,0.076
205902,0.07
206102,0.1
206110,0.07
206118,0.1
206125,0.2
206133,0.07
206153,0.08
206161,0.07
206280,0.08
206291,0.2
206299,0.071
206307,0.3
206431,0.07
206439,0.08
206447,0.07
206455,0.08
206463,0.07
206474,0.08
206482,0.07
206490,0.08
206630,0.09
206642,0.3
206650,0.07
206657,0.08
206669,0.07
206681,0.08
206688,0.071
206705,0.08
206716,0.07
206724,0.1
206732,0.073
206740,0.07
206795,0.1
206803,0.07
206810,0.1
206818,0.07
206826,0.1
206837,0.07
206845,0.09
206853,0.07
206865,0.09
206975,0.07
206994,0.1
207002,0.07
207014,0.1
207022,0.07
207030,0.1
207038,0.07
207050,0.1
207057,0.07
207066,0.1
207091,0.07
207100,0.1
207113,0.07
207121,0.083
207130,0.07
207139,0.083
207148,0.07
207160,0.1
207172,0.07
207180,0.1
207188,0.07
207196,0.1
207203,0.07
207211,0.1
207242,0.07
207330,0.08
207342,0.07
207350,0.08
207361,0.07
207369,0.1
207377,0.07
207384,0.1
207392,0.07
207399,0.083
207434,0.07
207450,0.1
207461,0.07
207473,0.1
207481,0.07
207500,0.1
207511,0.07
207523,0.1
207546,0.07
207554,0.1
207561,0.07
207569,0.1
207577,0.085
207585,0.07
207604,0.085
207612,0.07
207624,0.1
207632,0.07
207643,0.1
207651,0.07
207671,0.084
207683,0.07
207698,0.081
207705,0.07
207713,0.081
207720,0.07
207735,0.087
207746,0.07
207754,0.1
207762,0.07
207780,0.1
207833,0.07
207845,0.1
207856,0.07
207864,0.1
207940,0.07
207947,0.07
207955,0.1
208020,0.07
208028,0.1
208035,0.07
208180,0.1
208188,0.07
208195,0.099
208214,0.07
208222,0.1
208229,0.07
208237,0.07
208299,0.105
208306,0.07
208314,0.12
208321,0.07
208333,0.2
208341,0.07
208349,0.2
208357,0.07
208384,0.2
208392,0.07
208400,0.07
208408,0.07
208416,0.07
208424,0.3
208431,1.8
208439,5
208451,1.8
208459,5
208475,0.3
208483,0.2
208495,0.3
208508,0.24
208516,0.3
208524,0.2
208538,0.07
208555,0.15
208563,0.2
208571,0.07
208578,0.2
208587,0.3
208595,5
208603,0.2
208616,0.3
208648,0.2
208657,0.07
208766,0.3
208775,5
208834,0.3
208843,0.2
208852,5
208879,0.07
208924,0.15
208932,5
208964,0.2
208973,5
209000,0.2
209009,0.07
209063,0.14
209072,0.5
209084,0.07
209090,5
209099,0.07
209329,0.656
209334,0.07
209340,0.14
209345,0.07
209422,0.394
209428,0.656
209436,0.8
209441,1.23
209447,0.07
209475,5
209560,0.3
209566,5
209742,0.3
209747,5
209780,1.8
209785,0.3
209791,0.07
209824,0.14
209829,0.3
209834,5
209910,0.07
209927,0.1
209932,5
209990,0.2
209995,0.07
210017,5
210086,0.2
210091,0.07
210189,5
210200,0.2
210205,5
210216,0.2
210222,5
210270,0.2
210278,0.071
210283,0.2
210289,5
210488,0.2
210496,5
210600,0.2
210606,5
210611,0.2
210616,5
210621,0.2
210632,0.14
210640,0.07
211043,0.3
211049,0.07
211733,5
211739,0.07
212296,0.656
212301,0.07
213743,0.07
214562,0.2
214572,0.07
214591,0.68
214597,0.07
214754,5
214945,0.07
214950,5
214982,0.35
214988,0.07
214997,5
215003,0.071
215030,1.8
215041,0.35
215047,5
215053,0.35
215060,1.8
215066,0.35
215072,5
215105,0.35
215112,1.8
215121,5
215142,0.07
215149,1.8
215155,5
215170,1.8
215176,5
215182,1.8
215188,0.35
215193,1.8
215199,0.071
215211,1.8
215223,0.07
215247,5
215284,0.82
215290,1.8
215296,5
215326,1.8
215333,5
215339,1.8
215346,5
215359,1.23
215365,0.3
215372,0.07
215394,0.15
215400,0.3
215415,0.07
215433,2
215438,5
215444,1.8
215450,0.24
215455,0.3
215461,0.07
215480,0.35
215485,1.8
215492,5
215503,0.07
215527,0.3
215533,0.07
215575,5
215645,0.07
215654,1.8
215660,5
215698,0.35
215704,1.23
215711,5
215717,0.35
215724,0.07
215758,1.8
215769,0.2
215776,0.07
215792,1.8
215798,5
215805,0.82
215811,0.07
215991,0.35
215997,0.07
216023,0.3
216030,1
216037,0.35
216043,0.07
216095,1.8
216101,0.35
216108,1.8
216115,5
216185,1
216192,5
216217,1.8
216223,5
216235,1.8
216242,5
216248,1.8
216264,5
216344,1.8
216350,5
216359,1.8
216365,0.4
216371,1.8
216377,0.394
216383,0.071
217824,0.071
219267,0.071
220708,0.071
222148,0.071
223591,0.071
225034,0.071
226476,0.071
227918,0.071
229360,0.071
230801,0.071
232241,0.071
233684,0.071
235127,0.071
236568,0.071
238010,0.071
239452,0.071
240892,0.071
242334,0.071
243776,0.071
245216,0.071
246658,0.071
248100,0.071
249543,0.071
250757,0.1
250763,0.07
250784,0.2
250791,0.07
252232,0.07
252830,0.25
252837,0.07
254277,0.07
255719,0.07
257159,0.07
258601,0.07
260042,0.07
261484,0.07
262925,0.07
264367,0.07
265808,0.07
267250,0.07
268691,0.07
268773,0.105
268781,0.07
269555,0.105
269563,0.07
269613,0.1
269621,0.07
270739,0.105
270747,0.07
270933,0.105
270941,0.07
270950,0.1
270958,0.07
270968,0.25
270976,0.394
270985,0.68
270997,0.07
271014,0.1
271023,0.07
271040,0.1
271047,0.105
271060,0.124
271072,0.07
271097,0.45
271105,0.07
271163,0.35
271183,0.07
271191,0.35
271200,0.07
271307,0.3
271315,0.071
271340,0.1
271348,0.071
271486,0.1
271494,0.07
271520,0.105
271528,0.07
271602,0.6
271610,0.07
271635,0.6
271651,0.656
271660,0.2
271668,0.6
271689,0.1
271701,0.07
272778,0.1
272785,0.07
273106,0.1
273126,0.07
274568,0.07
274952,0.1
274960,0.07
274972,0.074
274980,0.07
274996,0.074
275004,0.084
275019,0.07
275035,0.084
275043,0.07
275055,0.1
275063,0.07
275075,0.1
275083,0.07
275095,0.1
275110,0.07
275629,0.105
275637,0.07
275751,0.1
275763,0.07
275771,0.1
275779,0.07
275791,0.1
275802,0.07
275954,0.2
275974,0.6
275994,0.3
276001,0.6
276009,0.07
276017,0.1
276025,0.2
276033,0.07
276041,0.1
276053,0.07
276076,0.1
276084,0.07
276119,0.089
276127,0.07
276135,0.089
276147,0.07
276159,0.1
276167,0.07
276175,0.1
276183,0.07
276342,0.3
276350,0.07
276453,0.2
276461,0.07
276692,0.1
276701,0.105
276709,0.07
276725,0.12
276733,0.2
276744,0.25
276752,0.5
276764,0.07
276781,0.5
276789,0.071
276837,0.2
276849,0.071
276869,0.35
276877,0.5
276889,0.07
277783,0.1
277795,0.07
277808,0.25
277816,0.07
277864,0.82
277880,0.07
277997,1
278009,0.82
278017,1
278025,1.2
278033,0.82
278049,0.3
278057,0.82
278065,1.2
278073,0.07
278401,0.1
278409,0.07
278421,0.1
278429,0.07
278477,0.08
278485,0.098
278505,0.07
278711,0.1
278719,0.07
279278,0.1
279286,0.07
279315,0.1
279327,0.07
279339,0.1
279347,0.07
280789,0.07
281185,0.1
281193,0.07
281205,0.1
281213,0.07
281377,0.079
281393,0.07
281422,0.079
281430,0.07
281450,0.1
281467,0.07
281491,0.1
281499,0.07
281507,0.072
281515,0.07
281531,0.072
281539,0.07
281547,0.1
281555,0.07
281898,0.1
281910,0.07
281935,0.1
281943,0.07
281955,0.081
281963,0.07
282004,0.081
282012,0.07
282028,0.099
282044,0.07
282077,0.1
282085,0.07
282101,0.1
282114,0.07
282151,0.1
282159,0.07
282176,0.088
282192,0.07
282204,0.088
282212,0.07
282224,0.081
282237,0.07
282261,0.081
282269,0.07
282358,0.076
282366,0.07
282675,0.08
282683,0.07
282720,0.085
282728,0.07
282777,0.1
282785,0.07
282813,0.1
282825,0.07
282846,0.1
282854,0.07
282866,0.081
282882,0.07
282903,0.081
282911,0.07
282919,0.1
282927,0.07
282980,0.1
282988,0.07
283041,0.1
283049,0.07
283065,0.1
283073,0.07
283465,0.087
283473,0.07
283489,0.09
283498,0.07
283616,0.077
283624,0.07
283648,0.1
283656,0.07
283689,0.1
283697,0.07
283729,0.082
283746,0.07
283798,0.1
283807,0.07
284061,0.1
284073,0.07
284098,0.09
284106,0.07
284212,0.1
284224,0.07
284240,0.081
284256,0.07
284264,0.081
284273,0.07
284297,0.1
284305,0.07
284862,0.1
284874,0.07
284891,0.1
284899,0.07
284907,0.1
284924,0.07
284941,0.1
284949,0.07
284957,0.1
284965,0.07
284995,0.1
285011,0.07
285019,0.1
285028,0.07
285054,0.088
285062,0.07
285070,0.073
285079,0.071
285504,0.105
285513,0.12
285521,0.07
285559,0.2
285567,0.25
285575,0.2
285584,0.07
285693,0.25
285701,0.07
285709,0.68
285718,0.35
285726,0.7
285734,0.07
285784,0.25
285792,0.07
285816,0.25
285833,0.07
286053,0.105
286061,0.07
286942,0.076
286950,0.07
286983,0.1
286996,0.07
287012,0.1
287029,0.07
287037,0.105
287046,0.07
287054,0.12
287063,0.07
287079,0.1
287092,0.07
287100,0.1
287113,0.07
287190,0.1
287202,0.077
287214,0.07
287223,0.077
287230,0.07
287243,0.1
287255,0.07
287325,0.1
287341,0.07
287349,0.1
287357,0.07
287365,0.1
287378,0.07
287386,0.084
287399,0.07
287694,0.1
287707,0.07
287719,0.1
287727,0.07
287743,0.1
287751,0.07
287764,0.1
287772,0.07
287784,0.1
287792,0.07
287812,0.1
287820,0.07
287837,0.1
287845,0.07
288089,0.078
288097,0.07
288105,0.078
288117,0.07
288449,0.088
288469,0.07
288481,0.1
288489,0.07
288517,0.1
288529,0.07
288537,0.1
288545,0.07
288561,0.1
288570,0.07
288578,0.1
288586,0.07
288598,0.1
288606,0.07
288628,0.1
288636,0.07
288649,0.1
288657,0.07
288677,0.1
288689,0.07
288701,0.1
288709,0.07
288740,0.076
288748,0.07
288764,0.076
288772,0.07
290027,0.1
290036,0.07
290367,0.1
290375,0.2
290384,0.07
291163,0.08
291171,0.07
291180,0.08
291188,0.2
291201,0.071
291324,0.3
291333,0.07
291341,0.08
291371,0.07
291401,0.08
291414,0.07
291427,0.08
291435,0.07
291443,0.08
291464,0.09
291481,0.3
291490,0.07
291507,0.08
291536,0.07
291793,0.08
291802,0.071
291810,0.08
291818,0.07
292805,0.1
292818,0.073
292826,0.07
292893,0.1
292901,0.07
292951,0.1
292963,0.07
292988,0.1
292997,0.07
293013,0.09
293022,0.07
293030,0.09
293038,0.07
293122,0.1
293130,0.07
293142,0.1
293150,0.07
293471,0.1
293479,0.07
293495,0.1
293504,0.07
293528,0.1
293541,0.07
293562,0.1
293570,0.07
293591,0.083
293608,0.07
293616,0.083
293629,0.07
293641,0.1
293654,0.07
293666,0.1
293674,0.07
293683,0.1
293695,0.07
293704,0.1
293712,0.07
293720,0.08
293729,0.07
293754,0.08
293762,0.07
293775,0.1
293788,0.07
293796,0.1
293804,0.07
293817,0.083
293825,0.07
293834,0.1
293842,0.07
293875,0.1
293884,0.07
294200,0.1
294209,0.07
294255,0.1
294263,0.07
294276,0.1
294284,0.07
294305,0.1
294313,0.085
294321,0.07
294347,0.085
294355,0.07
294400,0.1
294409,0.07
294425,0.1
294434,0.07
294467,0.084
294475,0.07
294542,0.081
294550,0.07
294559,0.081
294567,0.07
294588,0.087
294596,0.07
294905,0.1
294913,0.07
294921,0.1
294930,0.07
294942,0.1
294955,0.07
294972,0.1
294984,0.07
296425,0.07
297785,0.1
297794,0.07
298514,0.1
298523,0.07
298743,0.1
298751,0.07
298806,0.099
298815,0.07
298832,0.1
298840,0.07
300284,0.07
300442,0.105
300450,0.07
300468,0.12
300476,0.07
300624,0.2
300637,0.07
300650,0.2
300659,0.07
300668,0.2
300681,0.07
302125,0.07
303568,0.07
305009,0.07
